,date_id,yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_scramble,air_yards,yards_after_catch,posteam_timeouts_remaining,posteam_score,defteam_score,score_differential,fourth_down_converted,fourth_down_failed,rush_attempt,pass_attempt,temp,humd,wspd,cond,rain,snow,run_location_left,run_location_middle,run_location_right,run_gap_end,run_gap_guard,run_gap_tackle,pass_location_left,pass_location_middle,pass_location_right,pass_length_deep,pass_length_short
2249,2013-12-08DEN,12.0,557.0,1457.0,3257.0,1,4.0,0.0,1,run,4.0,1,1,0.0,0,,,3.0,0.0,7.0,-7.0,1.0,0.0,1.0,0.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
2250,2013-12-08DEN,1.0,453.0,1353.0,3153.0,1,4.0,1.0,1,pass,1.0,1,1,1.0,0,1.0,0.0,3.0,0.0,7.0,-7.0,1.0,0.0,0.0,1.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,0,0,0,0,0,0,0,1,0,1
2251,2013-12-08DEN,51.0,446.0,446.0,2246.0,2,4.0,0.0,1,pass,23.0,0,0,1.0,0,-1.0,24.0,3.0,14.0,10.0,4.0,1.0,0.0,0.0,1.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,0,0,0,0,0,0,0,1,0,1
2252,2013-12-08DEN,68.0,708.0,708.0,708.0,4,4.0,0.0,1,run,4.0,1,0,0.0,0,,,3.0,28.0,37.0,-9.0,1.0,0.0,1.0,0.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
2253,2013-12-08DEN,18.0,325.0,325.0,325.0,4,4.0,0.0,1,run,2.0,1,1,0.0,0,,,3.0,44.0,28.0,16.0,1.0,0.0,1.0,0.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
2254,2013-12-08DEN,68.0,111.0,111.0,111.0,4,4.0,0.0,4,run,-11.0,1,0,0.0,0,,,3.0,28.0,51.0,-23.0,0.0,1.0,1.0,0.0,18.0,63.0,5.0,Mostly Sunny,0,0,0,1,0,0,0,0,0,0,0,0,0
2255,2013-12-08ARI,40.0,32.0,32.0,32.0,4,4.0,0.0,12,pass,10.0,1,0,1.0,0,2.0,8.0,0.0,10.0,29.0,-19.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,0,0,1,0,1
2256,2013-12-08SD,10.0,774.0,1674.0,1674.0,3,4.0,0.0,2,pass,5.0,1,0,1.0,0,5.0,0.0,3.0,0.0,24.0,-24.0,1.0,0.0,0.0,1.0,53.0,53.0,8.0,Sunny,0,0,0,0,0,0,0,0,0,1,0,0,1
2257,2013-12-08SD,47.0,355.0,355.0,355.0,4,4.0,0.0,5,pass,-11.0,1,0,1.0,0,,,3.0,14.0,34.0,-20.0,0.0,1.0,0.0,1.0,53.0,53.0,8.0,Sunny,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,2013-12-08NO,17.0,322.0,322.0,322.0,4,4.0,1.0,17,pass,17.0,1,0,1.0,0,17.0,0.0,1.0,6.0,31.0,-25.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,1,0
2259,2013-12-09CHI,41.0,25.0,925.0,925.0,3,4.0,0.0,9,pass,0.0,1,0,1.0,0,-4.0,,3.0,14.0,35.0,-21.0,0.0,1.0,0.0,1.0,8.0,63.0,14.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2260,2013-12-09CHI,22.0,69.0,69.0,69.0,4,4.0,0.0,1,run,3.0,0,0,0.0,0,,,2.0,21.0,45.0,-24.0,1.0,0.0,1.0,0.0,8.0,63.0,14.0,Partly Cloudy,0,0,1,0,0,0,1,0,0,0,0,0,0
2261,2013-12-12DEN,31.0,736.0,736.0,736.0,4,4.0,0.0,6,pass,15.0,1,1,1.0,0,13.0,2.0,2.0,10.0,24.0,-14.0,1.0,0.0,0.0,1.0,37.0,50.0,2.0,Clear,0,0,0,0,0,0,0,0,0,1,0,0,1
2262,2013-12-15ATL,1.0,514.0,1414.0,1414.0,3,4.0,1.0,1,run,0.0,0,0,0.0,0,,,3.0,17.0,20.0,-3.0,0.0,1.0,1.0,0.0,,,,Dome,0,0,0,0,1,0,0,1,0,0,0,0,0
2263,2013-12-15TB,74.0,236.0,236.0,236.0,4,4.0,0.0,10,pass,0.0,1,0,1.0,0,4.0,,2.0,14.0,29.0,-15.0,0.0,1.0,0.0,1.0,70.0,64.0,7.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2264,2013-12-15TB,96.0,120.0,120.0,120.0,4,4.0,0.0,26,pass,0.0,1,0,1.0,0,18.0,,0.0,14.0,32.0,-18.0,0.0,1.0,0.0,1.0,70.0,64.0,7.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
2265,2013-12-15MIN,76.0,386.0,1286.0,1286.0,3,4.0,0.0,1,run,0.0,1,1,0.0,0,,,2.0,9.0,24.0,-15.0,0.0,1.0,1.0,0.0,66.0,,,Dome,0,0,0,1,0,0,0,0,0,0,0,0,0
2266,2013-12-15MIA,24.0,219.0,219.0,2019.0,2,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,0.0,3.0,-3.0,0.0,1.0,1.0,0.0,84.0,70.0,14.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2013-12-15MIA,55.0,161.0,161.0,161.0,4,4.0,0.0,5,pass,6.0,1,0,1.0,0,-3.0,9.0,3.0,17.0,20.0,-3.0,1.0,0.0,0.0,1.0,84.0,70.0,14.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2268,2013-12-15MIA,67.0,57.0,57.0,57.0,4,4.0,0.0,8,pass,12.0,1,0,1.0,0,12.0,0.0,2.0,20.0,24.0,-4.0,1.0,0.0,0.0,1.0,84.0,70.0,14.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,1,0,0,1
2269,2013-12-15MIA,14.0,7.0,7.0,7.0,4,4.0,0.0,5,pass,0.0,1,0,1.0,0,14.0,,0.0,20.0,24.0,-4.0,0.0,1.0,0.0,1.0,84.0,70.0,14.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
2270,2013-12-15JAC,80.0,53.0,53.0,53.0,4,4.0,0.0,15,pass,0.0,1,1,1.0,0,30.0,,0.0,20.0,27.0,-7.0,0.0,1.0,0.0,1.0,60.0,,20.0,Chance Rain,0,0,0,0,0,0,0,0,1,0,0,1,0
2271,2013-12-15IND,54.0,900.0,900.0,900.0,4,4.0,0.0,8,run,3.0,0,0,0.0,0,,,3.0,25.0,3.0,22.0,0.0,1.0,1.0,0.0,,,,Closed Roof,0,0,1,0,0,1,0,0,0,0,0,0,0
2272,2013-12-15IND,41.0,170.0,170.0,170.0,4,4.0,0.0,10,pass,8.0,1,0,1.0,0,4.0,4.0,3.0,3.0,25.0,-22.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,0,1
2273,2013-12-15OAK,55.0,454.0,454.0,2254.0,2,4.0,0.0,5,pass,22.0,0,0,1.0,0,10.0,12.0,3.0,10.0,27.0,-17.0,1.0,0.0,0.0,1.0,64.0,39.0,6.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
2274,2013-12-15OAK,34.0,74.0,74.0,74.0,4,4.0,0.0,9,pass,15.0,1,0,1.0,0,-1.0,16.0,1.0,55.0,31.0,24.0,1.0,0.0,0.0,1.0,64.0,39.0,6.0,Sunny,0,0,0,0,0,0,0,0,0,0,1,0,1
2275,2013-12-15CAR,14.0,475.0,1375.0,1375.0,3,4.0,0.0,2,pass,0.0,1,0,1.0,0,8.0,,3.0,16.0,6.0,10.0,0.0,1.0,0.0,1.0,54.0,47.0,11.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
2276,2013-12-15STL,71.0,64.0,964.0,964.0,3,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,3.0,27.0,-24.0,1.0,0.0,1.0,0.0,,,,Dome,0,0,0,1,0,0,0,0,0,0,0,0,0
2277,2013-12-15STL,74.0,461.0,461.0,461.0,4,4.0,0.0,4,pass,7.0,1,0,1.0,0,7.0,0.0,1.0,9.0,27.0,-18.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,1,0,0,1
2278,2013-12-15STL,58.0,386.0,386.0,386.0,4,4.0,0.0,1,pass,3.0,1,0,1.0,0,3.0,0.0,1.0,9.0,27.0,-18.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
2279,2013-12-15STL,5.0,190.0,190.0,190.0,4,4.0,1.0,5,pass,5.0,1,0,1.0,0,5.0,0.0,1.0,9.0,27.0,-18.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
2280,2013-12-15PIT,84.0,647.0,1547.0,3347.0,1,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,66.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,2013-12-15PIT,31.0,212.0,1112.0,2912.0,1,4.0,0.0,4,pass,16.0,1,0,1.0,0,5.0,11.0,3.0,7.0,0.0,7.0,1.0,0.0,0.0,1.0,26.0,66.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2282,2013-12-15PIT,3.0,396.0,396.0,2196.0,2,4.0,0.0,1,run,2.0,0,0,0.0,0,,,3.0,0.0,23.0,-23.0,1.0,0.0,1.0,0.0,26.0,66.0,20.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
2283,2013-12-15PIT,1.0,853.0,853.0,853.0,4,4.0,1.0,1,pass,1.0,0,0,1.0,0,1.0,0.0,3.0,7.0,29.0,-22.0,1.0,0.0,0.0,1.0,26.0,66.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2284,2013-12-15PIT,13.0,351.0,351.0,351.0,4,4.0,0.0,5,pass,13.0,1,0,1.0,0,13.0,0.0,3.0,14.0,29.0,-15.0,1.0,0.0,0.0,1.0,26.0,66.0,20.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2285,2013-12-15PIT,62.0,163.0,163.0,163.0,4,4.0,0.0,10,pass,0.0,1,0,1.0,0,42.0,,0.0,20.0,29.0,-9.0,0.0,1.0,0.0,1.0,26.0,66.0,20.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
2286,2013-12-15PIT,29.0,38.0,38.0,38.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,29.0,20.0,9.0,1.0,0.0,1.0,0.0,26.0,66.0,20.0,Cloudy,0,0,1,0,0,0,1,0,0,0,0,0,0
2287,2013-12-22BUF,83.0,293.0,293.0,293.0,4,4.0,0.0,18,pass,0.0,1,0,1.0,0,58.0,,0.0,0.0,16.0,-16.0,0.0,1.0,0.0,1.0,41.0,79.0,8.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
2288,2013-12-22CAR,34.0,711.0,1611.0,1611.0,3,4.0,0.0,12,pass,0.0,0,0,1.0,0,24.0,,3.0,6.0,7.0,-1.0,0.0,1.0,0.0,1.0,72.0,84.0,18.0,Rain,1,0,0,0,0,0,0,0,1,0,0,1,0
2289,2013-12-22CIN,33.0,517.0,1417.0,1417.0,3,4.0,0.0,3,pass,0.0,1,0,1.0,0,21.0,,3.0,7.0,34.0,-27.0,0.0,1.0,0.0,1.0,53.0,80.0,11.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,1,1,0
2290,2013-12-22CIN,32.0,556.0,556.0,556.0,4,4.0,0.0,12,pass,-11.0,1,0,1.0,0,,,1.0,41.0,14.0,27.0,0.0,1.0,0.0,1.0,53.0,80.0,11.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,2013-12-22CIN,50.0,454.0,454.0,454.0,4,4.0,0.0,17,pass,11.0,1,0,1.0,0,0.0,11.0,3.0,14.0,41.0,-27.0,0.0,1.0,0.0,1.0,53.0,80.0,11.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,1,0,0,1
2292,2013-12-22CIN,46.0,120.0,120.0,120.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,0.0,41.0,14.0,27.0,1.0,0.0,1.0,0.0,53.0,80.0,11.0,Mostly Cloudy,0,0,0,0,1,0,1,0,0,0,0,0,0
2293,2013-12-22HOU,28.0,313.0,1213.0,3013.0,1,4.0,0.0,3,pass,2.0,1,1,1.0,0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,0,0,1,0,1
2294,2013-12-22JAC,41.0,60.0,960.0,2760.0,1,4.0,0.0,1,pass,0.0,0,0,1.0,0,14.0,,2.0,7.0,3.0,4.0,0.0,1.0,0.0,1.0,79.0,,13.0,Clear,0,0,0,0,0,0,0,0,0,0,1,0,1
2295,2013-12-22JAC,41.0,821.0,821.0,2621.0,2,4.0,0.0,3,pass,11.0,1,0,1.0,0,6.0,5.0,3.0,3.0,7.0,-4.0,1.0,0.0,0.0,1.0,79.0,,13.0,Clear,0,0,0,0,0,0,0,0,0,0,1,0,1
2296,2013-12-22JAC,1.0,506.0,506.0,2306.0,2,4.0,1.0,1,pass,0.0,0,0,1.0,0,1.0,,3.0,3.0,7.0,-4.0,0.0,1.0,0.0,1.0,79.0,,13.0,Clear,0,0,0,0,0,0,0,0,0,0,1,0,1
2297,2013-12-22JAC,35.0,231.0,231.0,2031.0,2,4.0,0.0,1,run,4.0,0,0,0.0,0,,,2.0,3.0,7.0,-4.0,1.0,0.0,1.0,0.0,79.0,,13.0,Clear,0,0,1,0,0,1,0,0,0,0,0,0,0
2298,2013-12-22JAC,26.0,722.0,1622.0,1622.0,3,4.0,0.0,1,run,2.0,0,0,0.0,0,,,3.0,13.0,6.0,7.0,1.0,0.0,1.0,0.0,79.0,,13.0,Clear,0,0,0,1,0,0,0,0,0,0,0,0,0
2299,2013-12-22JAC,39.0,5.0,905.0,905.0,3,4.0,0.0,2,run,3.0,1,0,1.0,1,,,3.0,13.0,16.0,-3.0,1.0,0.0,1.0,0.0,79.0,,13.0,Clear,0,0,0,1,0,0,0,0,0,0,0,0,0
2300,2013-12-22JAC,20.0,325.0,325.0,325.0,4,4.0,0.0,1,run,-1.0,0,0,0.0,0,,,3.0,16.0,20.0,-4.0,0.0,1.0,1.0,0.0,79.0,,13.0,Clear,0,0,0,1,0,0,0,0,0,0,0,0,0
2301,2013-12-22KC,40.0,248.0,248.0,2048.0,2,4.0,0.0,1,run,6.0,0,0,0.0,0,,,3.0,10.0,7.0,3.0,1.0,0.0,1.0,0.0,22.0,84.0,10.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
2302,2013-12-22KC,34.0,20.0,20.0,1820.0,2,4.0,0.0,2,run,5.0,1,0,0.0,0,,,0.0,7.0,13.0,-6.0,1.0,0.0,1.0,0.0,22.0,84.0,10.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,0,0
2303,2013-12-22WAS,40.0,546.0,546.0,546.0,4,4.0,0.0,6,pass,20.0,1,0,1.0,0,10.0,10.0,2.0,14.0,23.0,-9.0,1.0,0.0,0.0,1.0,65.0,92.0,5.0,Rain,1,0,0,0,0,0,0,0,0,1,0,0,1
2304,2013-12-22WAS,10.0,76.0,76.0,76.0,4,4.0,1.0,10,pass,10.0,1,0,1.0,0,9.0,1.0,0.0,17.0,23.0,-6.0,1.0,0.0,0.0,1.0,65.0,92.0,5.0,Rain,1,0,0,0,0,0,0,0,0,0,1,0,1
2305,2013-12-22WAS,83.0,45.0,45.0,45.0,4,4.0,0.0,6,pass,0.0,1,0,1.0,0,13.0,,0.0,23.0,24.0,-1.0,0.0,1.0,0.0,1.0,65.0,92.0,5.0,Rain,1,0,0,0,0,0,0,0,1,0,0,0,1
2306,2013-12-22NYJ,57.0,723.0,1623.0,3423.0,1,4.0,0.0,9,pass,0.0,0,0,1.0,0,11.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,70.0,65.0,12.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2307,2013-12-22NYJ,35.0,640.0,1540.0,3340.0,1,4.0,0.0,2,pass,5.0,1,0,1.0,0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,70.0,65.0,12.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2308,2013-12-22NYJ,1.0,646.0,646.0,2446.0,2,4.0,1.0,1,pass,0.0,1,0,1.0,0,1.0,,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,70.0,65.0,12.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2309,2013-12-22STL,44.0,659.0,1559.0,1559.0,3,4.0,0.0,1,run,3.0,0,0,0.0,0,,,3.0,10.0,14.0,-4.0,1.0,0.0,1.0,0.0,,,,Dome,0,0,0,1,0,0,0,0,0,0,0,0,0
2310,2013-12-22STL,29.0,831.0,831.0,831.0,4,4.0,0.0,1,run,5.0,0,0,0.0,0,,,3.0,17.0,13.0,4.0,1.0,0.0,1.0,0.0,,,,Dome,0,0,1,0,0,0,1,0,0,0,0,0,0
2311,2013-12-22STL,64.0,120.0,120.0,120.0,4,4.0,0.0,10,pass,-4.0,1,0,1.0,0,,,3.0,13.0,23.0,-10.0,0.0,1.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,2013-12-22STL,12.0,50.0,50.0,50.0,4,4.0,0.0,3,run,-4.0,0,0,0.0,0,,,1.0,23.0,13.0,10.0,0.0,1.0,1.0,0.0,,,,Dome,0,0,1,0,0,1,0,0,0,0,0,0,0
2313,2013-12-22DET,42.0,564.0,564.0,564.0,5,4.0,0.0,7,pass,15.0,1,0,1.0,0,15.0,0.0,2.0,19.0,20.0,-1.0,1.0,0.0,0.0,1.0,,,,Dome,0,0,0,0,0,0,0,0,1,0,0,0,1
2314,2013-12-22BAL,39.0,743.0,1643.0,1643.0,3,4.0,0.0,3,pass,0.0,1,1,1.0,0,13.0,,3.0,0.0,17.0,-17.0,0.0,1.0,0.0,1.0,65.0,75.0,8.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2315,2013-12-22BAL,4.0,183.0,1083.0,1083.0,3,4.0,0.0,1,run,0.0,1,1,0.0,0,,,2.0,0.0,20.0,-20.0,0.0,1.0,1.0,0.0,65.0,75.0,8.0,Cloudy,0,0,0,0,1,0,1,0,0,0,0,0,0
2316,2013-12-22BAL,52.0,406.0,406.0,406.0,4,4.0,0.0,10,pass,0.0,1,1,1.0,0,20.0,,2.0,7.0,20.0,-13.0,0.0,1.0,0.0,1.0,65.0,75.0,8.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,1,0
2317,2013-12-22SD,17.0,120.0,120.0,120.0,4,4.0,0.0,4,pass,6.0,1,0,1.0,0,6.0,0.0,2.0,13.0,26.0,-13.0,1.0,0.0,0.0,1.0,67.0,45.0,7.0,Sunny,0,0,0,0,0,0,0,0,0,1,0,0,1
2318,2013-12-22SD,6.0,59.0,59.0,59.0,4,4.0,0.0,5,pass,0.0,1,0,1.0,0,6.0,,0.0,13.0,26.0,-13.0,0.0,1.0,0.0,1.0,67.0,45.0,7.0,Sunny,0,0,0,0,0,0,0,0,1,0,0,0,1
2319,2013-12-22GB,56.0,760.0,1660.0,1660.0,3,4.0,0.0,2,pass,30.0,0,0,1.0,0,19.0,11.0,3.0,10.0,14.0,-4.0,1.0,0.0,0.0,1.0,23.0,78.0,13.0,Snow,0,1,0,0,0,0,0,0,0,0,1,1,0
2320,2013-12-22GB,52.0,289.0,289.0,289.0,4,4.0,0.0,1,pass,6.0,0,0,1.0,0,2.0,4.0,2.0,30.0,31.0,-1.0,1.0,0.0,0.0,1.0,23.0,78.0,13.0,Snow,0,1,0,0,0,0,0,0,0,0,1,0,1
2321,2013-12-22PHI,37.0,193.0,1093.0,2893.0,1,4.0,0.0,1,run,11.0,0,1,0.0,0,,,3.0,14.0,0.0,14.0,1.0,0.0,1.0,0.0,62.0,82.0,11.0,Cloudy,0,0,1,0,0,1,0,0,0,0,0,0,0
2322,2013-12-22PHI,65.0,288.0,1188.0,1188.0,3,4.0,0.0,5,pass,7.0,1,0,1.0,0,7.0,0.0,2.0,3.0,33.0,-30.0,1.0,0.0,0.0,1.0,62.0,82.0,11.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2323,2013-12-22PHI,41.0,92.0,992.0,992.0,3,4.0,0.0,9,pass,10.0,1,0,1.0,0,1.0,9.0,2.0,3.0,33.0,-30.0,1.0,0.0,0.0,1.0,62.0,82.0,11.0,Cloudy,0,0,0,0,0,0,0,0,1,0,0,0,1
2324,2013-12-22PHI,30.0,78.0,78.0,78.0,4,4.0,0.0,3,pass,0.0,1,0,1.0,0,18.0,,2.0,11.0,53.0,-42.0,0.0,1.0,0.0,1.0,62.0,82.0,11.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,1,0
2325,2013-12-23SF,72.0,242.0,242.0,242.0,4,4.0,0.0,2,pass,6.0,1,0,1.0,0,4.0,2.0,3.0,17.0,27.0,-10.0,1.0,0.0,0.0,1.0,60.0,49.0,0.0,Clear,0,0,0,0,0,0,0,0,0,0,1,0,1
2326,2013-12-29PIT,29.0,119.0,1019.0,2819.0,1,4.0,0.0,4,pass,0.0,1,0,1.0,0,5.0,,2.0,0.0,7.0,-7.0,0.0,1.0,0.0,1.0,40.0,93.0,5.0,Light Rain,1,0,0,0,0,0,0,0,0,0,1,0,1
2327,2013-12-29PIT,33.0,549.0,1449.0,1449.0,3,4.0,0.0,3,pass,0.0,1,0,1.0,0,14.0,,3.0,0.0,14.0,-14.0,0.0,1.0,0.0,1.0,40.0,93.0,5.0,Light Rain,1,0,0,0,0,0,0,0,0,1,0,0,1
2328,2013-12-29PIT,19.0,854.0,854.0,854.0,4,4.0,0.0,6,pass,0.0,1,0,1.0,0,19.0,,2.0,0.0,17.0,-17.0,0.0,1.0,0.0,1.0,40.0,93.0,5.0,Light Rain,1,0,0,0,0,0,0,0,1,0,0,1,0
2329,2013-12-29NYG,47.0,724.0,724.0,724.0,4,4.0,0.0,2,pass,0.0,1,0,1.0,0,6.0,,3.0,6.0,17.0,-11.0,0.0,1.0,0.0,1.0,40.0,100.0,2.0,Rain,1,0,0,0,0,0,0,0,1,0,0,0,1
2330,2013-12-29NYG,41.0,222.0,222.0,222.0,4,4.0,0.0,1,run,0.0,1,0,0.0,0,,,3.0,6.0,20.0,-14.0,0.0,1.0,1.0,0.0,40.0,100.0,2.0,Rain,1,0,1,0,0,0,1,0,0,0,0,0,0
2331,2013-12-29NYG,86.0,129.0,129.0,129.0,4,4.0,0.0,1,run,2.0,0,0,0.0,0,,,0.0,6.0,20.0,-14.0,1.0,0.0,1.0,0.0,40.0,100.0,2.0,Rain,1,0,1,0,0,0,0,1,0,0,0,0,0
2332,2013-12-29CIN,50.0,477.0,477.0,477.0,4,4.0,0.0,10,pass,0.0,1,0,1.0,0,34.0,,2.0,17.0,27.0,-10.0,0.0,1.0,0.0,1.0,43.0,93.0,3.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,1,0
2333,2013-12-29CIN,7.0,28.0,28.0,28.0,4,4.0,1.0,7,pass,2.0,1,0,1.0,0,2.0,0.0,0.0,17.0,33.0,-16.0,0.0,1.0,0.0,1.0,43.0,93.0,3.0,Cloudy,0,0,0,0,0,0,0,0,0,0,1,0,1
2334,2013-12-29IND,2.0,454.0,1354.0,3154.0,1,4.0,1.0,2,run,2.0,0,0,0.0,0,,,2.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,,,,Closed Roof,0,0,1,0,0,0,0,1,0,0,0,0,0
2335,2013-12-29IND,37.0,305.0,1205.0,1205.0,3,4.0,0.0,1,pass,0.0,1,0,1.0,0,2.0,,2.0,3.0,27.0,-24.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,0,1
2336,2013-12-29IND,62.0,831.0,831.0,831.0,4,4.0,0.0,1,run,3.0,0,0,0.0,0,,,2.0,3.0,27.0,-24.0,1.0,0.0,1.0,0.0,,,,Closed Roof,0,0,0,1,0,0,0,0,0,0,0,0,0
2337,2013-12-29IND,40.0,331.0,331.0,331.0,4,4.0,0.0,6,pass,9.0,1,0,1.0,0,5.0,4.0,2.0,3.0,30.0,-27.0,1.0,0.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,0,0,1,0,1
2338,2013-12-29IND,27.0,186.0,186.0,186.0,4,4.0,0.0,6,pass,0.0,1,0,1.0,0,27.0,,2.0,3.0,30.0,-27.0,0.0,1.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,1,0
2339,2013-12-29IND,82.0,87.0,87.0,87.0,4,4.0,0.0,1,pass,9.0,1,0,1.0,0,8.0,1.0,1.0,3.0,30.0,-27.0,1.0,0.0,0.0,1.0,,,,Closed Roof,0,0,0,0,0,0,0,0,1,0,0,0,1
2340,2013-12-29MIA,52.0,705.0,1605.0,1605.0,3,4.0,0.0,1,run,0.0,0,0,0.0,0,,,3.0,7.0,14.0,-7.0,0.0,1.0,1.0,0.0,79.0,84.0,12.0,Cloudy,0,0,0,0,1,0,0,1,0,0,0,0,0
2341,2013-12-29ATL,24.0,558.0,558.0,558.0,4,4.0,0.0,1,run,5.0,0,0,0.0,0,,,3.0,17.0,20.0,-3.0,1.0,0.0,1.0,0.0,,,,Dome,0,0,1,0,0,1,0,0,0,0,0,0,0
2342,2013-12-29NO,46.0,659.0,1559.0,3359.0,1,4.0,0.0,1,run,2.0,0,0,0.0,0,,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,,,Dome,0,0,1,0,0,0,1,0,0,0,0,0,0
2343,2013-12-29NO,25.0,26.0,26.0,1826.0,2,4.0,0.0,10,pass,0.0,0,0,1.0,0,0.0,,1.0,14.0,28.0,-14.0,0.0,1.0,0.0,1.0,56.0,,,Dome,0,0,0,0,0,0,0,0,0,0,1,0,1
2344,2013-12-29NO,55.0,627.0,1527.0,1527.0,3,4.0,0.0,4,pass,6.0,1,0,1.0,0,6.0,0.0,2.0,14.0,28.0,-14.0,1.0,0.0,0.0,1.0,56.0,,,Dome,0,0,0,0,0,0,0,0,1,0,0,0,1
2345,2013-12-29NO,53.0,603.0,603.0,603.0,4,4.0,0.0,8,pass,0.0,1,0,1.0,0,10.0,,2.0,17.0,42.0,-25.0,0.0,1.0,0.0,1.0,56.0,,,Dome,0,0,0,0,0,0,0,0,0,1,0,0,1
2346,2013-12-29NE,44.0,513.0,513.0,2313.0,2,4.0,0.0,1,run,-1.0,0,1,0.0,0,,,3.0,3.0,13.0,-10.0,0.0,1.0,1.0,0.0,,,,Rain,1,0,0,1,0,0,0,0,0,0,0,0,0
2347,2013-12-29NE,50.0,344.0,344.0,344.0,4,4.0,0.0,2,pass,0.0,1,1,1.0,0,9.0,,3.0,17.0,27.0,-10.0,0.0,1.0,0.0,1.0,,,,Rain,1,0,0,0,0,0,0,0,1,0,0,0,1
2348,2013-12-29NE,72.0,114.0,114.0,114.0,4,4.0,0.0,2,pass,0.0,1,1,1.0,0,2.0,,0.0,20.0,34.0,-14.0,0.0,1.0,0.0,1.0,,,,Rain,1,0,0,0,0,0,0,0,0,1,0,0,1
